generation, fitness, rule
736, 465.300079, 652254151355352352055626514153652153353353335151054311352054350051053352051625442055604101056256611250660365056656305601100361256542034652325652036352326001030163250254153361233316252256051152156154233363430156154442240021501640401544346220130
737, 469.650085, 652254151355352352055626514153652153353353335151054311352054350051053352051625442055604101056256611250230365056056305601100361256512204632325652035302326021130263253254153331233316252254050152156154233363430152154442246022501640541544346220130
738, 467.550079, 652254151355352352055626514153652153355353335151054341352654350051053352051625442056604101056256611250660365056056305601102261206402034652323652036306326001030163253254152361234306253256010152156154233360430151154442246026501640401544346220130
739, 466.000092, 652254151355352352055626514153652153353353335151054341352654350051053352051621442056604101056256611250230460053056305601100361256312234632325652036322326021030563253254153361233316252254350152156154233363430156154442240021501640541544541220132
740, 464.600067, 652254155355352352055626514153652153356352335151054411352654350051053352051625442055604101056256211250230315051056305601100361256502235652325652036306326001030163250254153361233316252256051152156154233363430151154442246422501640541544541220130
741, 464.750092, 652251151355352352055626514153652153353353335151054311352054350051053352051625442055604101056256611250232365056056305601102261206402034652323652036302326041030163253254153361234316252254050152156154633363430152154442246022501640401544346220130
742, 467.150085, 652254155355352352055626514153652153353352335151054331352054350051053352051025442056604101056254662250230365053056305601100361256512204635225652036302326001030663253254153361233316252254350152156154233363430151154442240021501640401544346220130
743, 468.350067, 652254151355352352055626514153652153353353335151054341352054350051053352051620442055604101056256611250660365056656305601100361256502234652325652036305326001032263253254153361230316252254050152156154263363460151154443206026501640403544346220120
744, 472.300079, 652254151355352352055626514153652153353353335151054311352054350051053352051625442055604101056256611250232565056056303601102261206402035052323652036302326041030163253254153361234316252254350152156154233363430151154442241021501640401544346220130
745, 468.650085, 652254151355352352055626514153652153353353335151054341352054350051053352051621442055604101056256611250660365056056305601100361256502265652325652036301326001030163253254152361234306253256010152156154233363430156154442240021501640541544541220132
746, 467.650085, 652254151355352352055626514153652153353353335151054311352056350051053352051625442055604101056256611250260345056656305601100361156502034652325652036352326001050163253254153361233316252254050152156154233363430152154442246022501640541524346220130
747, 469.100067, 652254151355352352055626514153652153353353335151054311352054350051053352051625442055604101056256411250232565056056303601102261206402035052323652036302326041030263253254153331233316252254052152156154233363430152154442256026501640141542346210130
748, 468.200073, 652254151355351352055026514153652153353353335151054341352054350051053352051625442055604101056256611250260345056656305601100362156502034652325652036352326001050163253254153361233316252254050152156154233363430152154442246022501640401544346220160
749, 470.000092, 652254151355351352055626514153652153353353335151054141352054350051053352051625442055604101054256611250230365056056305601102261254542034652325652036652326001050163253254153361233316252254050152156154233363430152154442246022501640401544346220160
750, 470.750092, 652254155355352352055626514153152153353352335151054311352054350051053352051625442055604101056256611250260345056656305601100361206402035052323652036302326041030163253254153361234316252254550152156154233363430151154442241021501640401544346220130
751, 469.950073, 652254150355352352055226514153652153353353335151254311352054350051053352051525442055604101056256411250232565056056303601100361156512204635225652036301326001030663253254153266233316252254350152156154233363430151154442206026501640141542344220130
752, 474.950073, 652254151355352352055626514153652153353351335151054311352054350051053352051625442055604101056256631250232515056056303601102261206402035052325652036302326041030163253254153361233316252254050152156154233360430151154442206026505640141542344220130
753, 472.250092, 652254151355352352055626514153152153353352335151054311355056350051053352051625442055604101056256611250230565056056303604102361206402035052323652026302026041030163253254153365233316252254050152156154233360430151154442240021501640401544346220130
754, 474.100067, 652254151355352352055626514153152153353352335151054311352054355051053352051625142056604101056256612250260345056656305601100361206402035052325652036301326001030663253254153266233216252254350152156154233363430151154442206026501640141542344220130
755, 473.650085, 652254151355352352055626514153152153353352335151054140352054350051053352051625442055604101056256621250232565056056303601102261206602035052323652026302326041430163253254153361233316252254350152156154233363430151154442206036501640141542344220130
756, 473.700073, 652254155355352352055626514153152153353352335151054311352056350051053352051625442055604101056256411250232565056056303601102261206402035052623352036352326001050163253254153361233316252254050152155154233360430151154442203026501640401544346220160
757, 471.900085, 652254151355352352055626514153152153353352335151054311355056350051053352051625442055604101056256611250232565056056303601102261206402035052623352036352326001050163253254153361233316252254050152155154233360430151154442206026501640401544346220160
758, 477.400085, 652254155355352352055626514153152153353352335151054341352054350351053351051625342055604101056256611250260345056656305601100361206402035052355652036352326001050163253254153351233316252254050152156154233363430151154442206036501640141546344226130
759, 480.050079, 652254151355352352055626514153152153353352335151054341352054350351053351051621342055604101056256611250260345056656305601100361206402035052355652036352326001050163253254153351233316252254350152156154233363430151154442206026501640141546326110130
760, 476.850067, 652254155355352352055626514153152153353352335151054341352054350051053352051625443055604101056256611250230565056056303604102261206402035052323652036302326001050163253254153361233316252254050152155154233360430151154442206026501640401544340220160
761, 483.700073, 652254151355352352055626514153152153353352335151054341352054350351053351051621342055604101056256611250260345056656305601100361206402035052355652036352326001050163253254153351233316252254350152156154233363430151154442206026501640641546326110130
762, 479.600067, 652254151355352352055626514153152153353353335151054341352054350351053351051625342051604101056256011250260345056656305601100361206402035052355052036362326001050163253254153361233316252254050152155154233360430151154442206026501640400544342220160
763, 481.150085, 652254151355352352055622514156152153353353335151054341352054350351053351050625342055604101056256611250260345056656305601100361206402035052355052036352326001050163253254153361233316252254050152155154233360430151154442146626501240401544346220166
764, 484.300079, 652254151355352352055626514153152153353352335151054341352054350351053351051625342055604101056256611250260345056656305601100361206402035052355652036352326001050163253254150361233316252254350152156154233363430151154442206026501640141546326210130
765, 482.350067, 652254151355352352055622514156152153353353335151054341352054350351053351050625342055604101056256611250260345056656305601100361206402035052355052036352326001050163253254153361233316252254050152155154233360430151154442146626501640401544366220130
766, 481.750092, 652254155355352352055622514156152153353353335151054341352054350351053351050625342055604101056256611250260345056656305601100361206402035052355052036352326001050163253254153351233316252254355152156154234363430151154442246026541630401544346220160
767, 482.350067, 652254151355352352055626514153152153353352335151054341352054350351053351050625342055604101056256611250260345056656305601100361266402035052355052036352326001050163253254153351233316252254355152156154234363430151154442246026541630401544346220160
768, 480.850067, 652254151355352352055626514156152153354353335151053341352054350351053351051621342055604101056256611250260345056656305601100361206402035052355652036352326001050163253254153351233316252254350152156154234363430151154442146626501640401544346220166
769, 478.900085, 652254155355352352055626514156152153353352335151054341352054350351053351051625346055604101056256611250260345056656305601100361206502035052355052036362321001050163253254153361233316252254050152155154233360430151154442146626101640401544366220130
770, 483.700073, 652254155355352352055626544153152153353352335151054341352054350351053351051625346055604101056256611250260345056656305601103361206402035052355052036362321001050163253254153361233316252254050152155154233360430151154442146626501640401544366220130
771, 477.400085, 652254151355352352055626514156152153353352335151054341352054350351053351051625346055604101056256611250260345056656305601100361206402035052355632036352326001050163253254153351233316252254350152156154534363130151154442206136501640141546323220130
772, 485.150085, 652254151355352352055626514153152153352352335151054341352054350351053351051421342055604101056256611250260340056652305601100361206402035052355652036352326001050163252255153351233316252254355152156154233363430151154412206026541630421544326220662
773, 483.900085, 652254155355352352055626514153152153353352335151054341352054350351053351051625342055604101056256611250260340056656305601100361206402035052355652036352326001050163253254153351233316252254350152156154233360430151154442146626501640401544366220130
774, 483.600067, 652254151355352352055626514153152153352352335151054340352054350351053351051625346055604101056256611250260340056656305601100361206402035052355632066352326001050163253254153351233316252254350152156154534363130151154442206026501640141545326210130
775, 485.300079, 652254150355355352055626514153152153353352335151054341352054350351053351051621342055604101056256611250260345056656305601100361206402035052355002036362326005050163253254153351233316252254320152156154534363130151150042206036541630401544346420130
776, 482.450073, 652254150355355352055626514153152153353352335151054346352054350351053351051625346055604101056256611250260345056656305601100361206402035052355632036352326001050163253251153351233316252254050152155154233360430151154442146626501640401544366220130
777, 482.850067, 652254155355352352055626514153152153354353335151053341352054350351053351051621342055604101056256614250260345056656305601100361206102035052355654036352326001050163253254153351233316252254350152156154534363130151150442206036541630401544326210130
778, 479.950073, 652254150355355352055626514153152153353352335151054341352053350351053351051621342051604101056256661250260355056656305601100361206422035052355636030352326001650163253254153351233316252254320152156154534363430151154440246026541630401544346220160
779, 482.550079, 652254150355355352055626514153152153353352335151054341352053350351053351051625342051604101056256611250260360056656305601100361206402035052355636036352326001050163253254150361233316252254350152156154534360430151154442146626501640401544366220130
780, 481.400085, 652254154355352350055626544153152153353352135151054344352054350351053356051621342053604001056256641250260340056656305601100361206402035052355654036352326001050163252254153351233316252254350152156154534363130151150442200036541630401544326210130
781, 481.800079, 652254155355352352055626534153152153353352135151054344352054350351053356051621342053604001056256641250260340056656305601100361206402035052355654036352326001050163252254153351233316252254350152156154534363130151150442200036541630401544326210130
782, 482.400085, 652254154355352352055626514153152153352352335151054340352054350351053351051125342055601101056256611250260345056656305601101361206402035052055632036353326001050163253254153351233316252254320152156154534360130155154442146626501640401544366220130
783, 481.700073, 652254150355355352055626514153152153353352335151054341352054350351053351051625342052602001056256610250260340056656305601100361206402035052355652036052326003050163253254153351233316252254350152156154534363130151150442200036541630401544326210140
784, 484.050079, 652254150355352352055626114153152153352352335151054310352054351351053351051625342055600101056256611250260345056156305601101361206402035052055632060352126001050163250254153351233356252254330152156154534363130151150442206036541630401544366620160
785, 483.150085, 652254150355355352055626514153152153353352335151054310352054351351053351051625342055600101056256611250260345056656305601101361206402035052055632060352126001050163250254153351233356252254330152156154534363130155154442146626501640401544366220130
786, 483.350067, 652254150355352352055626114153152153353352335151054346352054351351053351051625342055600101056256611250260340056656305601100361206402035052355636036352126001650163253254153351230316252254320152156154534363130151150442206036541030401544366620160
787, 479.750092, 652254150355355356055626514153152153354352355151054346352054350351053351051621342051604101056250611250260345056653305601100361206402035052355636030352326001650163253254153351633316252254320152156154534363430151154440246026541630001544366220130
788, 482.650085, 652254151355352352055626514153152153352352335151054310352054351351053351051621342055604104055251411250262340056653305601100361206402035052355636030352326001650163253254153351230316252254320152156154534360130155154442146623501640401544366210140
789, 483.050079, 652254150355355356055626514153152153354352355151054346352054350351053351051621342051604101056250611250260346056656305601100361206402035052355636030352326001650163253254153351230316252254320152156154534360130155154442246026541630401544346420160
790, 481.800079, 652254151355352352055626514153152153353352335151054346352054350351053351051625342055600101056256611250264345052656305601101361206402035052355636030352326001650163253254153351234316252254320152156154534360130155154442246026541630401544346420160
791, 479.450073, 652254150355350352055626514153152153353352335151054346352054350351053351051625342055600101056256611250264345052656305601101361206402035052355636030352326001650163253254153351234316252254320152156154534360130155154442246026541630401544346420160
792, 486.850067, 652254151355352352053626514153152153353352335156054320352054350351053351051621342052604101053256611250260340056656305601100361206402035052355632060352626001050161253254152351233316252254050151155154236360430251154442146036541630401540360220160
793, 482.950073, 652254150355352352055626514153152153353352335156054340352054350351053351051625342055600101056256611250260340056656305601100361206402051052355636030353326001050163253254153351233336252254320152156154236360430251154642146036541630401544026210140
794, 480.100067, 652254151355352352055626514153152153354353335151054346352054350351053351051624342051604001056256611250260340056656305601100361206402035052355652036052326003650163253254153351633316252254320152156154534363430151154440246026541630001544366220160
795, 481.350067, 652254150351352352055626512153152153353352335151054310352054351351053351051621342052604101053256611250260340056654305601101361206402035052005632060352326001050161253254152351233316252254050151156154534360130155154442346026541630401544346420160
796, 483.500092, 652254150355355356055626514153154153354352355151054320352054350351053351051621342052604101053256611250260340056654305601101361206402035052005632060352326001050161253254152351233316252254050151155154234260130155154442146626500640401540360220160
797, 484.350067, 652254151355352352050626514153152153353352355151054346352054350351053351051622342051604001053256611250260340056654305601101361206402035052005632060352326001050161253254152351233316252254050151155154234260130155154442146626500640401540360220160
798, 482.150085, 652254151355355356055626514153152153353352335151054340352054351351053351051621342052604101053256611250260340056654005601101361206402035052005632060352326001050161253254152351233336252254040151155154236360430251154442146036541630401540360250140
799, 483.350067, 652254150355352352055626514153154153354352355151054320352054350351053351051621342055600101056256611250260345056656305601100361206402035052005032060352326001050463253254152351233316252254250151155154231360430251154442346136541630401544466210140
800, 483.400085, 652254150351352352055626514153152153354353335151054346352054350351053351051621342051604001056256611250260340056653105601600361206402035052005032060352326001050463253254152351233316252254250151155154231360430251154442346136541630401540366220160
801, 481.900085, 652254151355352352055626114152152153354353335151054346352054350351053351051621342051604001056256611250260340056653105601600361206402035052005032060352326001050463253254152351233316252254320152152154236360430251154442146036541630401544346220160
802, 486.000092, 652254150355352352055621114153152153353352335156053340352054350351053351051622342051604001056256611250260340056656305601100361206402035052005032060352326001050161253254152351233316252254050151155154234361160155154642146036541630401544326210140
803, 487.150085, 652254152355352352055626504152152153353352335156054346352054350351056351052625342050600101056256611255260340056656305601100361206402035052005032060352326001050161253254152351233316252254050151155154234361160155154642146036541630401544366220160
804, 484.200073, 652254151355352352055626513153152153356352335156024340352054350351053351051625243055600101056256611254260350056656305601100361206402035052355636050352326001650163253254153351233336252254320152156154534363430151154440246026541630001544366220160
805, 486.000092, 652254151355352352055626514153152153353352355152054310352054351351053352051621342052604101053256611250260340056654305601101361206402035052055632060352326003650163253254153351633316252254320152156154534363430151154442146336541630401540366220160
806, 489.450073, 652254150355352352054626114153152153350362335151054346352054350351053351051622342051604001056256611251260350056656305601100361206102035052355636050352326001650163253254153351230315252254020152156154534363430151154440246026541630001544366220160
807, 484.050079, 652254150355352352055622114153152153353352335156024340352054350351053351051625342055600101056256611250260340056656305601101361206402034052056632060352326006650163253254153351633316254254320152152154534363430151154440246026541630001544366220160
808, 487.750092, 652254150355352352055626114153152153354352355151054346352054350351053352051621342052604101053256611251260350056606305601100361206402035052355636050352326001650163253254153351230315252254020152156154534363430151154442146336541630401544326210140
809, 482.000092, 652254150355352352055626114153152153354352355151054346352054350351053352051621342052604101053256611251260350056606305601100361206402035052355636050352326001650163253254153351230315252254020152156154534363430151154442146336541630401544326210140
810, 484.100067, 652254150355352352055626114153154153354352355151054346352054351351053351051625342055600101056256611250260340056656305601101361206402035052005636050352326001650163253254153351230315252254020156156154534363430151154440246026541630401541356220160
811, 481.950073, 652254151355352352055626514153152153353352355151054310353054351351053351051625342055604001056256611251260350056656306601100361206402035052355636050352326001650163253253153351633316252254320152156154534363430151154442146030541630401544346230160
812, 481.950073, 652254150355352352055626114153152153354352355151054310352054352351053351051625342055604001056256611251260350056656306601100361206402035052055632060352326001054163253254153351233336252254250151156154534363430151154440246026541630001544366220130
813, 484.750092, 652254150355352352055623514153152153354353335151054310352051351351053351051625342055600101056256616250260325056656305601100361206402035052355636050352326001650163253254153351230315252254020156156154534363430151154440246336541630401541356220160
814, 484.700073, 655254151355352352055626514153152153354352355151054310352054352351053351051625342055604001056256611251260330056656305601100361206105035052345636050352326001650163253254153351230315252254020152156154534363435151154442146336541630401144326210140
815, 484.300079, 652254151355352352051626114153154153354350355154054310352054351351053351051625342055604001056256611251260350056656306601100361206402035052355636050352321001650163253254153351230315252254020156156154534363430151154440246026541630001544366220160
816, 484.650085, 652254151355352352055626114153154153354354355151054346352054350350053352051621346052604101053256611250260340056654305601101361206402035052355636050352326001650163253254153351230316252254250151156154534363430151154440246026541630501544316220110
817, 484.150085, 652254150355352352055626114153152153354352355151054310352054352351053351051625342055604001056256211250260350056656306601100361206402035052355636050352326001650163253253153351230315252254020156156154534363430151154440246026541630001544366220160
818, 486.900085, 652254150353352352051626104153150153354352355251054346356054351351053351051625342055601101056256611251260350056606305601100161206402035052345636050352326001650163253254153351230615252254250151156154534363430151154442140036541330401524346220150
819, 488.650085, 652254151355352352055626114153154153354354355151054346352054350350053352051621342052604601056256611251260300056656306601100361206402035052355636050352026001650133253253153351330315252254020152156154534363430151154442226026541630001544366220120
820, 484.950073, 652254150355352352055626114153152153354352355151054310352054352351053353051625342055604001056256611251260350056606305601100161206402035052345636050352326001650163253253153351230315252254020156156154534363430151154446146030541460501544366220130
821, 488.300079, 652254150355352352051626514153152153353352355152054310352054351351053353051665342055604001056256611251260050056656306301100361206402035052350636050352326001650163253254153351230315252254020152156154534363435151154442146336541630401544326210140
822, 486.900085, 652254151355356350055626514153152153353352355151054346352054350351056351051625342055604001056256611251260350056656306606100361206602035052355636050352326001650163253254153351230615252254250152156154534363430151154442146336541630401544326210140
823, 487.250092, 652254151355354352051626514153152153353352355151054310353054351351053351051625642055604001056256611251260350056606305601100361206105035052345636050352326001650163253254153351230315252254020152156154534363435151154442146336541630401544326210140
824, 484.650085, 652254150355352352055626514153152153353352155151054310352054355351053351051625302055604001056256211250260325056654305601101361206402035052355636050352326001650163253254153351235316252254220152156154534363435151154442146336541630401544326210140
825, 485.000092, 655254150355352352055626514153152153353352355151055310353054351351053351051625642055604001053256611251260350056606305605100361206105035052345636050352326001650163253254153351230315252254020152156154534363435151154442146336521630401544326210140
826, 486.150085, 652254151355352352056626524153152153353352355152054610352054351351053351051665342055604001056256611251260050056656306601100361206402004052355636050352326001650163253254153351230615252254250152156154534363430151153442246336541630401545306220160
827, 485.050079, 652255151353352352055626514153152153353352155151054610352054351351053351051625342055604001056256611251260350056656306601000361206402035052321636050352326001613113253253153351633316252254620152156154534363030151154442146336141630401541356220163
828, 485.750092, 652254151355352352056626524153152153353352355152054610352054351351053351051625342055604001056256611251260350056656306604000361206401035052321632050352326001650163253253153351230315252251320152156154534363430151154456546030541630401544326210140
829, 485.200073, 652254151355356350055626514153156153353352155155054310352054351351053353051625342055604001056251611251260350056656306604000361206402035052321636050352326001650163253253153351633316252254020156156154534363430151154442226626541630001544366220120
830, 483.500092, 655254150355352352055626514153156153353352355151054310352054355351053351051625302055604001056256611251260350056606305601100161206402035050355636050352321005654663253253153351633316252254620152156154534363030151154442146336141630401541356220163
831, 486.250092, 652254151351356350055626514152156153353352355151054310352054355351053351051625342055604001056256611251260350056656306604000361206402005052321636050352326001613113253253153351230315252254030152156154534363430151154442140036541330401445306220160
832, 485.200073, 652254150355352352056626514153152153353352355151055310353054351351053351051625642055604001053256011251260350056606005605100361206202035052355636050352326001650163253254153351230615252254250152156154234363430151154442246336541630401445306220160
833, 493.200073, 655254150355352352055226514153152153353352155155054310352054351351053351051625302055604001056256611251260350056656306601000361206403035052321636050352300001613113253253153351230315252254030152156154534363030151154442146030541460401444306220160
834, 486.700073, 652254150355352352056626514153152153353352355151055310353054351351053351051625642055604001053256011251260350056606005605100361206202035052355636050352326001650163253254153351230615252254250152156154534363430152154442146336141630401541356220163
835, 484.550079, 652255150355352353055626514153152153353352155155055310353054355351053353051625642055601002053256011251260350056606305605100361206402035052355636050352326001640163253254153351230615252254250152156154534363435151154442166336541630401544326210120
836, 487.650085, 655254150355352352055626564153152153352352155151054310352054351351053353051665342055605001056256611253260350056656306606100351206602035056355636050352326001613113254253153351235216252254220152156150534363435151154402166336541630401544326210140
837, 484.650085, 655254150355352352055626514153152152353352355151055310352054355351053351051625342055606002053256621251260050056606305605100361206402035052355636050352326001650163253254153351230615252254250151156154234063430151154442146336141630401541356220163
838, 488.050079, 652255150355352353055626514153152153353352155155055310353054351351053353051625342055604001056251611256260350056606305605100361206402035052355636050352326001650166253254153351230615252254250151156154234363430151254442246336545630501541316220160
839, 485.600067, 652255150355352353055626514153152153353352155151055310353054351351053351051625642055601002053256011251260350056606305605100361206402035052355636050352326001640163253254153351230615252254250152156150534363435151154402166336541630401544326210140
840, 485.300079, 652255150355352353055626514153152153353352155155055310353054352351053351051625642055601002053256011251260350056606305605100361206402035052355636050352326001650166253254153351230615252254250151156154234363430151154442146336141630401541356220163
841, 483.950073, 652255152355352353055626514153152153352352355151054310352054355351055351051625302055604001056256011251210350056606305605100361206402035052355636050352326001640163253254153351230615252254250152156154534363435151154442166336541630401544346210120
842, 489.900085, 655254150355352352055626514153152152353352355151055312352054355351053351051625342055606001056256611251260320056606005605100361206402035052355636050352326001656166253254153351230615252254250151156154234363430151154442140336541331401524306220160
843, 489.650085, 655254150355352352055626514153152152353352155155055310353054351351053353051625342055604001056256011251210350056606305605100361206402035052355636050352326001640163253254153354230615252254250152156154254363430151154442166336541630401445306220160
844, 490.000092, 655254151355352352055626514153152152353352355151055312352054355351053351051625342055604001056256611251264350056606005605100361206402035052355436050352326001640143253254153351230615252254253152156154534363435151154402166136541630401445306220160
845, 485.550079, 655254150355356352055626514153152152353352355151055310356054355351053331051625342055606001056256611251260320056606005605100361206402035052355436050352326001640143253254156351230615252254253152156154534363435151154402166136541630401445306220160
846, 486.450073, 655254150355352352055626514153152152353352155155055310353054351351055353051625342055604001056254011256260350056606305605100261206402035052355636050352326001650163253254153351230315252254250152156154234363430151155442246336141635401544326210140
847, 483.900085, 655254150350352352055626514153152152353352355151055312352054355351053351051625342055606001056256611251220320056606305605100361206402025052355136050352326004613153254253156351230615252254250152156154234263430151154442146336541600401541326220163
848, 486.700073, 652255150355356352055626514153152153353353155155055310353254351351053353051625342055604001056251621256260350056606305605100361206402035052355636050352326004613153254253153351230615252254250152156154234263430151154442146336541630001544326210140
849, 486.400085, 652255150355352353055622514153152152353352155155055310353054351351055353051625342055604001056251611256260350056606305605100361206002035052355536050352326001650166253254153351230645250254250151156154234363430151152422146336121630401541306220130
850, 484.050079, 655254150355356352055626514153152153353353156155055313352054355351053351051625342055604001056256621251260320056601005606100361206402235052355436050352326001650163253254153351230615252254250150156154234363430151154452146336141630401541306220130
851, 484.150085, 652255150355356352055626514153152153353353155151051312352054355351053351051625342055604001056256611251220120056606005600100361206402035052355636050352326004613153254253153351230615252254250152156154234263430151154442146136541635461541326250140
852, 486.850067, 655254150355352352055626514153152152353353355151051312352054355351053351051625342055604001056256661201264350056606005605200361206402035052355436050352326001640143253254153351230615252254253152156154234363430151153442146336141630401541326220163
853, 485.950073, 655254150355352352055626514153152152353352355151051312352054355351053351051625342055604001056256611251260320056606005605100361201402035052355636050352326001250163253254153351230315252254250152156154234363430151155442646326141630401541306220140
854, 483.350067, 652255150355356352055626514153152153353353155151051312352054355351053351051625342055604001056256611251220120056606005600100361206402035052355636050352326001646143253254153351230615252254550150156154264263430151151442146336541630401544326210140
855, 484.700073, 652255150355356352055626514153152153353353155151051312352054355351053351051625342055604001054256011251260320056606005605200361206402035052355636050356326001650162253254153351230615252254250152156154234363430151154442166136541630401544326210140
856, 487.600067, 655254150355356352055626514153152153353353155151055312352354355351053351051625342055604001056256611251264350056606005605100361206402035052350436050352326001646143253254153361230615252254253152156154534563430151154442246132346630401541306220130
857, 485.800079, 655254150355352352055626514153152152353352355151051312352054355351053351051625342055604006056256611251220125056606005600100361206402035052355636050352326004613153253254153351230015252254250152156154234363430151155442646326141631401541306220130
858, 485.500092, 655254150355352352055626554153152152354352355151051316352054355351053351051625342055604001056256611251260320056606005605100361206402035052350436050352326001646143253254153361230612252254253152156154534563430151154442246132346630401541306220130
859, 484.950073, 655254150355352352055626554153152152354352355151051316352054355351053351051625342055604001056256611251260320056606005605100361206402035052350436050352326001646143253254153361230615252254250152156150234363430151154442146336541630401541306255130
860, 483.600067, 655254150355352352055626514153152153353352350151055352352054355351053351051625442055604001056256611251264350056606005605100361206402035052355636050352336001646143253254153351230615252254250152156154234363430151154442166136541230401445356220140
861, 487.200073, 655254150355352352055621514153152152353352355151051312352054355351053351051625342055604006056256611251220125056606005600100361206402035052355636050352326004613153253254153351230015252254253152156154534563430151154442246132346630401541306210130
862, 487.050079, 655254150355352352055626514153152153353353355151056312352054355351053351051621342055602001056656625251264355056606005605100361606402055052355636050356346001650162253254153351230615252254250152156150234463430151154442146336541630401544321210140
863, 484.500092, 655254150355352352055626514153152152353353355151051352352054355351053351051625442055604001056256511251220350056606005605100361206402035052355636050352336001646143253254153351230615252254250152156154234363430151154442166136541230401445356220140
864, 485.150085, 655254150355352350055626514153152152353353355151055312352354355351053351051625346055604001056256611251264350056606005605100361206402035052355636050356326001650162253254153351330615252254250152156154234363430151154442146336541660401544326210136
865, 490.350067, 655254150355352352055626514153152152353353355151054342352054355351053351051625342055604001056256611251264350056606005605100361206402035052355436052352326004613143253254153351231615252254250156155154234363430151154442146336531630401544326210140
866, 483.500092, 655254150355352332055621514153152153353353155151055312352354355351053352051625342055604001056256611251264350056606005605100361206406035052355436050352326001640161254254156351230615252254250152156154234363430151154442146336541630401541306220130
867, 489.950073, 655254150355352350055226514153152152353353355151055316352054355351053351051625342051606001054256611051260020056606005605100361206402035052355436050352326004653153253254153351230015252254223152156154234163430151154442146336531630401544326210140
868, 486.900085, 655254150355352350055226514153152152353353355151055316352054355351053351051625342051606001054256611051260020056606005605100361206402035052355436050352326004653153253254153351230015252254250152156150234163436151154442146336541660401244326210140
869, 484.800079, 655254150355352352055626214152152152353352355151051312352054355351053351051625342055604001056256611251264355056606005605100361606402055052355636050356346001650162253254153351230615252254250152156150234363430151154442246132346620401541406210130
870, 491.250092, 654252150355352352055626514153152152353353155151051312352054355351053351051625342054204001056256615251264355056606005605100361206602035052355636050352326004613153253254153351231615252254253152156154234163430151154442146436541630401541606220530
871, 486.800079, 655254150355352350055226514153152152353353355151054342352054355351053351051625342051606004055256611051260020056606005600100361206402035052355636050352326003613153253254153351230015252254250152156150233363430151154442246132346630401541306220330
872, 488.250092, 655254150355352350055226514153152152353353355151054342352054355351053351051625342051606004055256611051260020056606005605100361206422035052355436050352326004613153253254153351230015252254250152156150234163436151154442146336541662401244320210140
873, 484.600067, 655254150355352350055226514153151152353353355151054642352054355351053351051625342055604001056256611251260320056003005605100361604402055052355636050356346001650162253254153351230615252254250152151150234363430151154442166136545234401444356223130
874, 489.400085, 655254150355352350055226514153152152353353355151054342352054355351053351051625342051604001056256611251264350056606005605100361201402035052355436050352326001640443253254153351230615252254250150156154234363530151154442143335151630401541306220130
875, 490.950073, 655254150355352350054226514153152152353353355151055310353054351351353351051625342055604001056256611251260320056006005600100361206402035052355636052355306004613153253254153351231615252254250152156150234163436151154442143335141630401541306220130
876, 490.550079, 654254150355352350055621514153152153353353155151055310353054351351054351051625341051606001054256611051260040056606005305120361206402635052355436050351326004653153253254153351230015252254250152156155234163436151154442133335141630401541306220130
877, 489.000092, 655254150355352350055226514153152152353352354151055310353054351351053351051625342051606005055256611050260320056605005605100561203622035052305436052352326005613143253254153351631615252254150152156150234563431151154442146436541630401541606220130
878, 487.450073, 655254150355352350055226514153152153353353155151055310354054351351054351051625351051603001054256611051260040056606005605120361206402635052355436050352326005613143253254153351230612252254250152156150234563430151154442146436541630401541456210134
879, 487.500092, 655254150355352350055226514153152152353353356151054342352054355351053351051625342051606004055256621051260020056605005605100361206422045052356436052352326005113143253254153351631615252254250152156150234363530151154142146336541660301244326210130
880, 487.800079, 655254150355352330055226514153156152353352355151051312352054355351053351051625342051606004055256611051260020056606005605060361206422025052355436052352326005650163253254153351230630252254213152156154534363430151154442143336141630402541326210140
881, 491.700073, 655254150355352350055226514153152152353353355151054642352054355351053351051625362051006005055256611051260320056006055600120361206422035052305430052352326005613153253254153351230014252254250153152155234163436151154442143335141330401541306220130
882, 490.250092, 655254150355352350055226514153152153353353155151055310354054351351054351051625351051603001054256611051260040056606005605100561206622035052305436052352326005613143253254153351631615252254250152156151234563430155154442146436541630401541606220136
883, 486.650085, 655254150355352350055226514153152152353353356151054342352054355351055351051625342051606004055256611051260020056606005600120361206422035052305430052352326004613143253254153151631615252254250152156155234163430151154442146436541635401541606230130
884, 488.100067, 655254150355352330055226514153154152353352355151055310353054350351054351051625341051606004055256621051250020056600005605100561206622635052305436052352326005613143253254153351230015252254250152156154534333430151154442146436541630401541606220130
885, 491.400085, 655254150355352330055226514153152152353353355151052342353054350351054351051625341051606004054256611051260020056606005605150361206422025052355436052452326005613144256254153351231615252254250152156151234563430155154442146436541630401541606220136
886, 485.650085, 655254150355352350055226514153152152353352155151055312352054355351053351051625542051606001056256621251264355056603005005100561206622035052355436050352326001650163253254153351230612252254250152156150234565430151154442146436541630401541606220130
887, 491.650085, 655254150355352350055226514153152152353353356151054342352054355355053351051625342051606001056256621051250020056600005605106561206622635052305436052352326004653153253254153351230612252254250152156152234363430156154442146436541630401541606220130
888, 489.250092, 655254150355352350055226514153152152353353356151054342352054355351053353051625342051606004055256651051250020056605005605100561206622035052355436050352326001650163253254153351230612252254250152156150234163436151151441143335141630401541456212134
