generation, fitness, rule
817, 490.700073, 356251155056250353056254041156252155150151336154254666053050355055030353050054252053601651055051166055206004102102156105630133153621621060256564364054541636303010256252155336330363251250566154256154256434533251253423123233134132302112010656562
818, 488.350067, 351251155056250356056222021151254155150351331154224633053054355053034351050054152053001654004256166005206432102102156102563133153626232004652064334252541636303410256253152332562466251250464154254154256434533251253423222266334132332452110650562
819, 489.750092, 356250155056250331056254021151255155156652631155254633053056354050330353051054226054006654055653166055206034102502156105632134153521621060656451364466545636303504253252152332362462252250414154256154200434433250253123123233134132302112010656562
820, 495.050079, 352251155056250351056252021151254155150351331154224633053050355055030353050054252050206651055051166005206432102102150103100143153224231130356451365000425630303415256253152336330362251250466154154154256232533251253423122406331431365450220456562
821, 488.300079, 355255155056253353056254021151254155150351331154224603053054355053034353050054252053001654004256166005206432101502056105400133153620221031656454364053640636303415256253152331364410251250466154150154256034533251253423123206331101365150260056565
822, 494.700073, 351251155056250356056252041156152155156650336154254626053050355055030353050054252053001654004256166005206432102102156102563153153020221260251454364056640636306510256253152331330363251250136150254154256434563251253423123206332111365152410556564
823, 489.100067, 356251155056251352056252021151250155150356336154254626053050355054031353056654256054001655055003560055256034101502156105400133153621621063656451364054525630313210256252155336330363251250566154156154256433433251256133220220334132332653116656562
824, 489.600067, 356251155056250353056252041156252155150651331154224633053050355055034351050054003054001655055003166055256253151202150103400131153620221060656464364054525636303501256252152331362262251250136154256152255362533251256123103206334132433352510650562
825, 490.650085, 356251155056251352056252021151250155153351331154224633053050355055034351050054003054001155055003166055256253151202150103400131153620221060656464364054525636303501256252152331362262251250136154256154256132533254253123123266334132333352510650562
826, 493.050079, 356251151056250351056252021155255150153651132154256626053050355055430353050054252053001655055003166055256253151202106105632133153621621060656451364051545332404510256252155331362062251250466154256152156232503255253032166206334101365050230456562
827, 490.450073, 356251155056251352056252021153250155150356336154254626053050355054031353056654252053202651055051166005206432102103150150400133153521622062656564364000455632306510256253152331330363251250135154256154250434433251253123123206364132365140260456562
828, 492.800079, 356251155056250353056252041151254155150351331154224636053050355050334351050054252053202651055051166005206432103103150150400133153521622062656564364254525630303501256253152311336063251250566154255152255334533251253123123203332101365150264456562
829, 496.650085, 356251155056250351056252121151250150150351131153253633053054354050330353050054252053002651055051164055206003151202150103400131153621621060256451365000425630303010256252155336334062251250036154256152255334533251253123123203332101365150060056565
830, 493.750092, 356251155056250353056252041151254155150351131153253633053054353050330353050054252053000651055051164055206003102102156005400133153320221060656455364050455632306510256253152311336063251250536154254151256034133251253123142466334132332352110630262
831, 488.750092, 352250151056250351056252421155255154150651330154225633054050355050130353056656256054005653055656166055226234151202156005400133153622232004652061364054545236502501256253152331364413251250135154256152156232503252253033136226334132332452130650462
832, 489.100067, 351251155056254356050252041156252155150651331154254626053050355055030353050054252053601655055003166056256253151202156105630133153621232004652061364054545256502501256253152331364413251250135154256152156232503252253033136206334132332452430650462
833, 492.300079, 356251155056250351056252121151250155150356331154224633053054354050330353050054252004001652055653106005206432102102156103400123153622432004652061364054525630003310256250155336334522251250036154256152255532533251256133120240334232332352110656562
834, 491.550079, 356251155056251352056252421155255154150651330154253665053054356053056351050654003054001654056653165055203034102502156101632134153626231064356554364054515236303510256252152331362062251250466154150154250234433251253033136206334101365150260452522
835, 489.250092, 356250151056250351056252421155255154150651130154224633054050355050130353056656256054005653055656126005206432103103150150400133153121621064652066364055525636453010254253151311336063251250566154256154226434435251253133322206334101333352510150564
836, 495.150085, 356254155056251352056252041156252155155651336156253665053054356053056351050054252052202651055051165054226034151202156005400133153023221060656464364654545636303501256253152331462402251250164154256154250435433254253124123266334132303352410556562
837, 495.500092, 356251155056251352056252421155255154150651330154253665053054356053056351050654003054001655055003166055256253151262150103400133153521622061656564365000455632306510256252155332334522251250536154254154256034533251253423123206314132332352110650562
838, 484.850067, 351251155056254356050252421156255155150151336154254626053050355053030353050053252054001654005656166055203034102502156101632134153626621060656451363050455632306510256253152611333363251250136154256156256434433251253123153206334123565150210456565
839, 487.850067, 356251155056250353056252041151250150155651132154250626053050355054031353056654002054001654051653165005206432102103150150432134155620221060652061364054525630003310256253152331330563251251466154256152255331533251253633123206316132332352110656562
840, 488.150085, 356254155056251352056252041152255155156651336154254626055050355054334351053654003054001652055653106005206432102102156103600133153521622062656564364050455632306510256253152311333363251250136154256156256434436251253123153206334132365112110456562
841, 493.900085, 350250155056255353056252041156252155150151330154256126053054356053056351050054252052202651055061165054226033151002156005400133153023222061656544365000415632306510256252155336334433252250464154256154252435433254253223123266334132303352410556502
842, 488.900085, 356250155053253331055254041152255155150356336154254616053054354050330353050054252052202651055061165054226033151202156005400133153023221060656464364654545636303503256253152311336062251250136154150154250434435251253123123266314101065140210650542
843, 490.500092, 356255155053253331055254041152255155150356336154256126053054356053056351050054252052202651055061165054226033151202156005400133153023221060656464364654535636403501256253152331462202251250036154256152255034433251251623043236334132365112110406562
844, 490.550079, 356251155056251352056252421155255155150151331154252626053350355055034351050054252053001655055003166055256253151402106105403133153626231060656455364050431602306510256253151311036022251250031154256152255532533251256133120240134232330352110656262
845, 494.250092, 356251155055250331056252421156255155150151336154253665053054356053056351050054252052202651055061165054226033651202156005400133153023221060656464364654545636303501256253152311336063251250536154254151256034433251251625023216332101365150250406562
846, 490.700073, 356251155056250354050252641156252155150651335156253663056051353053034351050054252053601651055061164055206002102101156105400133153521622061656564364054545636303501256253152331462202252250536154254151256034433251251625023206332101365110250452522
847, 492.800079, 356250155056250354050252641156252155150651336156253665053054356053056351050054252052202651055051165054226034151202156005400131153023221042656255363000415630303501256253152331462202251250136154256156256435433251253133153206334123565150210456562
848, 490.500092, 356250155053253331055254041152255155150356336154256665053054356053056351050054252052202651055051165054226034151202156005400131154023221042652564354004541636303010256253152311333363251250136154256156256434435251253124113206314132365112116456562
849, 488.550079, 351251155055250331056252421156255155150153336154254226053050355053056353056652252052202651055061160054226033151202106005400133153623221060656464364654535636303501256253152311336062251250136154155154256034433251251625023236334120336120660056532
850, 493.150085, 356251155055250331056252421156255155150151336154253665053054356053056351055654003054001654056653165055206233102103150150460133153621621060646464364004541636303010256253153311333363251250136154256156256454435251253523163235334123336120660056562
851, 488.550079, 356251155056250333056252041156252155150351331154253665053050355053056354055654003004001654056653165055206432104102106150400133153121621060656451364056455656303310254252156311264410250250536154252154250434433251253523163260334101333322510552522
852, 489.250092, 351251155055250331050252421156255155150153336154254226053050355053056353056652252054001654056653165055206432104102106150400133153121621060656451364056455656303310254252156311264410250250536154252156256435433251253133153206334123565150210455562
853, 488.700073, 356251155053253331055254041152252155150650336156253665053054356053056351655654003004001651055051166005206432104103150150460133153621621060656451364056455636003501256253152311336053251250536154254151256034433251251625023216334123536120660056532
854, 485.950073, 356251155055250331056252421156255155150356336154256124053054356053056351050054252053002651055051165054226034151202156105630133153625221061656464364654541036203501256253152331162562251250136154150154250434435252253123123266314101066140260456562
855, 490.300079, 356251155054250331056252426156255155150351331154253665053050355053056354055254003052202651056653165053206233102103150150500133153621621060644464364004541636303010256253152311336062251250136154256154250334433251253523123236334123536120660056532
856, 487.900085, 352251155056250353056252421155255155150151331154253665053054356055050351050054203004001651055051166005206432104102154101400121153620221060056464364304155636303501256253152331462202251250036154256152655532543251256133120240334131365150210552522
857, 488.600067, 356250155056250354050252041150255155150651336156253623053054354052330353050053252053602651055051165054226034151202156005430131153023221060656451364056455656303310251253156311336023251250536154254151256034430251251625023106332101365150250406562
858, 491.650085, 353252153056250353056252421156255155150351331154253665053050353053330353050054262054001351055061165055206062104402156005400031153023220060656654364654535636403501256253152331461202251250036154256152255532435251253123153206334123565152112656564
859, 489.300079, 352251155056250354054252041156255155150356336154254616053050355055034351050054252053001655055053166055006033101102150603400131153023220060656454364004155636303501256253152331462202251250036154256152655532533254253123163636065101365110250452522
860, 492.850067, 353251153056250353056252641156252152150651336156253626053054355056334351055654003054003654056653164056206432104102156001400131153620221060656462364004541026303010251253156311336023251250536154250154244332542251253123123206332101365150210552532
861, 491.550079, 356251155055250331056252421151255155150651336156253623053054354052330353050054252052001655055053166055006033151202156005430131153023221060656451364056455656303310251253156311336020251250536154254151250636533251256133623206334123665152410556502
862, 488.500092, 353252153050250353056252421156255155150151331154253665053056356055050351050054203004003654056653165055206233101102350603400131153023220060656454364004255656303501256253156311264410250250536154255154250632533251253523163235334132303352410556502
863, 492.300079, 356251155056250354054252641156252152150651336156253626053054355056334351055654003054003654056653164055206233101103350603400131153023220060656454364004255656303501256253156311264410250250536154255154250632533251253523163235334132303352410556502
864, 495.300079, 352251155056253354054252041156252155150151336154253665053054356053056351050054252006005153052653664055206432104102156001400131153620221060656462364404541526303501256253152311336062251250136154254155256434433251253123153106354520336160660256532
865, 493.350067, 356251155055250331056254622156255155150351336156253626053054355056334351055654003054003654056653166055006033101102150603400131153023220060656464364052455656303310254252156311462410250250536154254151256632533251253523163235354132303352410556502
866, 491.200073, 352251155056255354054252041156255155150356336156256124053054356053056351050054252054005151055001164056206432004102154101400121153620221060056464364304155656303310254252156311333023251250536154250154254034433251253523160236330120336520660256532
867, 490.650085, 356251155056250353056252642156255155150351336154253645053250355053056353050054252051001655055053166055006130153202156005400133156023221560656464326654545626303503256253152331462263251250036154256152255532435251253625323206332151365150250406562
868, 491.400085, 352251154056253331055254041156252155150650336154254226053050355053056353050053262004001662055255160056206432104402156005400031153023222060656462364004541656303610254252156311462410250250536154254151256632533251253523163235354132303352410556502
869, 487.300079, 356251155055250331056252645156252152152651336156253626053250355053056351055654003054001351055063165005206432104102154101400121153620221060056464364304152636304501256253152311336020250250546154256154251334433251253523163235334520433352412556562
870, 493.100067, 356251155055250333056252421151255155150351331154253665053250355053056354055654003006001654056655164056206432104102156001400331153620221060656262364003561526303010251253156310332204251255036154256152654332533251253123153206343120336520160326532
871, 489.010071, 352251155056250354054252421156255155150356330154254126053054352053056351050053252006001662055251165055200233102102156005405131153023222030656462364004541226303010256253152311462202252252536154251151256034433251256133163236064141333352412556062
872, 493.300079, 356251155056251353054252041156255155150356336154256125053054356053256351050054352052301351055051165054226433151202106050400111153523220060606454362054455636303310251254156330336023256250546154254155042332235251256133120240334432365112156056562
873, 492.300079, 352251156056253354056252421156252152153651336150253665053250355053056353050054252052001655055063165005206432104102154101400121153620221060056464364056455656303310254252156311362410252252536155256156156435423251254623153106354124565110210406562
874, 494.000092, 356251155056250353054252041156252155150153336154253665055054356053056351055654003004001654055255160056206432104402156005401131153523220010656454364054455630303310251252156311264410250250536154256156255562543251256133120240336131365150210552532
875, 489.950073, 352251155055255331056254321156255155150353331154254226050052356054056351050054252003602651055051165056206432104402156005401131153523220010656454364054455630303310251252156311264410250250536154256156255562543251256133120240336131365150210552532
876, 487.000092, 352251155055255331056054321156255155150353331154253665053250355053056354055654003006001654052655164053206432104102156001400131153120221064656444361164545633103510256253152331162202251250036154256152654332533251253123153206334123505150610455562
877, 502.300079, 352251155056253354055252041156252155150252336154253665053050355053056354055654003006001354056655164056206432104102156001405131153620221060656451364056455656303310254252156311362410250252536154256156256435423251251623153106334420335520660356532
878, 488.300079, 356251155056253354055254041156252150150656336154253665053054355053056351050054003054001651055051365052226034151402153101405121153620021060056444364304152136303501256253152331333563251250536154250154150334433251256133120240334120336520660350532
879, 493.100067, 352251155056253354055252041156252155150252336156253626053054355053056354055654023006001654056655164056206432104402156005404131152523220010656454164454455630303310251252156211264410250250536153256154255034033251253123153266304132303150210455562
880, 490.900085, 356252155056253354055254041156255155150356336154256125053054355053256354050054352052301351055051165054226433151402106050400131153620221010656451364036455621303310251254156530336023256250546154256153256435423251251623153106354124565140210566564
881, 492.550079, 356251151056253354054251041156255155152351336156253626053050355053056351055654052003602651055053566055006033101103650603405131151625221061656464364304152436303501256253152331162202253250056154256154266434433251253123163636060101365110250452522
882, 490.500092, 356251155055250331056254622156255155150351336156253626053050355053054353050054252053001351055061165005206432104102153101400131153523220060606454362003455636303310251254153331164413250250536154256156250434435251253124123206444101265140410455554
883, 493.150085, 356251155056250331056254622156255155150356330154254126053054354052330351055654003054001352055060165005206442104102154101400121153623250660604454362054455636303310251254156330336023256250514154254155042332235251256133120240334432324352110455562
884, 494.000092, 352251155056253354054252011156255156155356330154253665053250356054056351054054252052001651055051165055006034156202156005400031153023222060656462362054455136303501256253152331340203251250136154256156250434435251253124113206414101265150311556565
885, 488.800079, 352251155056253354055252041156252155154353336154254226053054356053054353050054252052001655055063165003206033151103154101400121153623250062656262664003561526303050251253156310332204251250542154256156256445423251251623353106334120335520660355554
886, 489.800079, 356251155056250353056252641156252155150353331154253626053054355053056354055654003006001054056655164056206432104402156005401131153523220020606454362003455636303310251254153331164413250250536154256156250434435251253124123006445101265140410455514
887, 492.700073, 352251155056252354055252031156255155150356336154055125053054356055053351055654003054002654055653164052226034151202156005400031153023222050456454362164205636003501256253152331162202251250546154256154250534433251253524163235065101663352412556562
888, 490.900085, 352256154056253331056252421151255155152351331154253665053050355053056351055654003004001352055061165005206442104202154101400131153622221060650462364052455633101510256253152331162202251250136154253151250034003251253124153206336131132122510252522
889, 493.900085, 352251155056253354055254041156255155150356336154256125053220356053056351055654003004001654055653164056206432104102156001400131153620021060056444364304152136303501256253156331333563251250536154256154250434435251253114113106354124565550660326532
890, 491.050079, 352251155056253354055254041156252155150356336154256125053054356053056351055654003054001054056655164056006034151203154105420621153665220063656454362164665636003501256253152311332063254256134154250151655532533254253023163636065101365110311556565
891, 493.900085, 352251155052252354056252323156255156150356336156253626053054355053056351055656003054002654055653164052226034151202156005400031153023222050456454362163552633103541250254154311336020250250546154256154250434435251253114113206414101515112250450042
892, 495.200073, 352251154056253331056252043156255155150353336154254226053054356053054353050054252052001655055060165003206033151103154101400121153623250062656454362054435636303310252254156136326020256250536154256154252334433251253524163236065106665110250452522
893, 491.050079, 352251154056253331056252643156255155150351336156253626053054355053056354050054252052001655055055124056006034151203154105420621153665220063656454362164665636003501256253152311332013254256134154250151655532533254253023163636065101665510250452522
894, 493.900085, 353252155055250331056254041156252155150356336154252125053054356053056351055654003054002654055653164053206432104102154101400121153623050010656212364303561524304013251253156310330563251250536154252154150434435251253124123206035101265150111552521
895, 490.000092, 352251155056253332055252011156252150150656336154253165053054355053056354055654023005001654055654165055006233101103150603405131153123055060656262364003561526303010251253156310332220251250546154256152651532433251253524623206035101265150111506562
896, 491.400085, 352251155056253331056254041156252155154353336154254226053054356053054353050054252004001656055051165005206432104102156001400131153620021063056262364003561526303010251253156360332204251250546152256155655532253251253124153266304133505150616455562
897, 489.700073, 352251155056250354054251041156255156150356336154254115050054356053056351050054252053001351055053366055006022151103154104400121153623250062666262340054455636302310251254156311362204251250546154256152655132433251253124163236065101665510250466264
898, 492.650085, 356251155056252354050252621156252155154353333154254226053054356053056351055654003006001654055061165005206432151103154101400121153623050050656261364203455636303210251253156310332202251250546154256152651532433251253524663206035101665150250452522
899, 491.200073, 352251154056252354050252621156252155154353333154254226053054356053054351055054252053001356055053366055006022151103154101400121153623050050056444364304152135305510256253152340336023256250546154256154250434435251253124164236065101665110250652522
900, 497.600067, 352251155056253354055252031156255155150356336154055125050054356055053351055654003054002655055060165053004412104102153101400121153623050030656214362164265636003501256253152331330203251250036154256153256435623251253543163406334123505155610455562
901, 492.850067, 353252155055256331053254041156254155154353336154253165053054355053056354055654023005001654055654166055006022151103154101400121153623050062636454362164666636003301256253150311332063254256134154250151655532533254253023113636065301365110250451122
902, 492.350067, 353252155056253354051252031156255155150356336154055125053054355055053351055054252052001655055653164053202432104102154101400121153620021060056442264003561526303010251253156310332220251250546154256154250434435251253124164236065101665110250652522
903, 489.300079, 352251154056252354050252621156252155153353333154254225053054356055053351050054252053001351055061165003206033151103154101400121153623250062656262330054455636303310251254152331336020250250546154256155655532333251252123653106354124565110210152512
904, 489.350067, 353252154056255331056252012155252150150651336156253626053050355053056351056654000004005351055051165005006022151103153104400121153123055060656262364003555630103010251253156310332204251250546154256155655532333251252123653106354124565110210152512
905, 490.800079, 352256155056253351056254041156252155154353333154254115050054356053056351050054252053301355055653164055006022151103154001400131153620021014656444364164265636003501256253156362332202251250546156256155652532253251253124153266302133505150616455562
906, 495.700073, 352252155056253351056254622156255155150355333154254115050054355053056354055654022004001356052053365053206033151103154101400121153653250062656242264003561526303010251253156310332202251250546156256155652532253251253123163204414100265110111552512
907, 496.450073, 352256155056251331055255321156255150150656336154253125053054335053056354055654023005001354055653163053206422104102103101005101153623150060656554360054455636302310251254153211362204251250540154256151651532433251253124153266061101515112250450042
908, 491.800079, 352252155055250331050252322156252155154351336156253626053050355053056351056654000004005351055053164005206432151101654603405131153123055060656262364052455233103510256253152331562205251250136154252154150434435251253123631116354124565110210152512
909, 495.200073, 352251155056253332055252011156252150150656336154253165053054355053056354055654023005001654055653164053202432104102154101406121163623050030636212364303565636303310252254156136324463251250546154256152651532435251256133163206415301365110250452522
910, 490.800079, 352251155056253354051252031156255150150656336154253165053054355053056356050054252053001351055061165005206332104102156001400131153123055060626002362054655602303310250253152331130201251250140156256154156435423251253513663206414101505112250450442
911, 491.100067, 356251155056250354051222031156255150150656336154253125053054335053056354055654023005001654055061165005206436104102153101005101153623350060636212364003564526303501256253152331336620250250546154250151655532533654253533113635314100365150213152512
912, 489.000092, 352251155056253351056254622156255155150355333154254112050054355053056354055654022004001356052053164053202432104102153101005101153623150060656554360054455636302310251254153211362204251250540154256152655532433251153523163200414100265110101552512
913, 491.650085, 352251155056253354056252643156252155150356336154055115050054356053066351050054252053001351055063165053266432104102153101600121153623150060656262364052455633101510251251153331132201251250136154253154154434435251253164164236065306365130616455562
914, 487.350067, 352251155056253351056254622156255155150351336156253626053055355053056354055654252052001655055653164053202422104102154101000131153620021060656262364003564526303501256253152331336620250256543154256152655535423251253513663106414101515112200450042
915, 490.350067, 352251156056253332055252011156252150156656336154055426053054355055053354055654023005001654055061165005206436104102156001400131153620220060656554160054455636302310251251156560332202251250046156255155653532253251253123163236015101320352140455565
916, 493.850067, 352251155056253332055252011156252150156656336154055426053054355055053354055654023005001654055061165005206436104102156001400131153620220060656554160054455636302310251251156560332202251250046156255155653532253251253123163236015101320352140455565
917, 493.600067, 351251155056256331056256622156255155150656336154523165053054355053056351050054252053001351055061165005202422151103154001400131153620021054656444364364265036003501256253156360132202251250546156256155650434235251253124164236061101665110210662022
918, 488.800079, 356252155056256331056256622151252155150353331156253165052054356053054353050054252052001655055060165003206033151103154101400121153123055060656262364052455633101510250253152330332201251250140154256152655532433251153523163201414100262110410554545
919, 491.100067, 352255155056253331056254041156252155154353336154253165053054356053056351050054252053001351055061164005204322151103154001400131153620021054656444364364665036003501256253156360132202251250536156256155652532253251253124153266303133505154626452522
920, 490.600067, 350251156056253356055256041156255155150353331156253165050054356053056351050053252053001351055061164005204322151102154101400121153653253062656262330344152633001410256253152331132203254251136154256152052532033251253513264236400133505154600450042
921, 490.550079, 352251155056253356055254041156252155154353336154253165053054355653056352055654252053005351055061264053202432104102154101406121163623050030636212364303565526303010251253156311332220251250546156256152650532435151256133153106354123265110201532512
922, 491.200073, 352251155056253356055254041156252155150353331156253165050054356053056351050054252053001351056061164055006636104102154101406121153653250060606002360054455636303310254253156360132620250256546154154154254132035251256133153106414121661110250452522
923, 492.400085, 352251155056253330055252011156252150150656336154523165053054355053056351050054252053001351055661164055206436104402152001400131153520221510056444364003561526303000254253156360132620250256546154154154254132035251256133153106414121661110250452522
924, 488.350067, 356252155056256331056254041156255155150656336154253135053054355053056354055654252052001655055653126055006122151103154104400161153623251014656444364303565636303310251254156136324463251250140156256154156430423251153523163201414101665525250466261
925, 491.450073, 356252155056256331056256622156255155150353331156253165053054355053056334055654252053003654055653163053206422104102003101005101153623150060656552364303661526303010251253156310332204251250136154253151155530423251153113663506414101515113200452522
926, 490.400085, 356252155056256331056256122152255155150656336154523165053054355053056351050054252053001351055653163053203422104102003101005101153623152060650554360302565636333113251254152331336001251250146154256154254534405251252124164236061101265110210452522
927, 490.200073, 356252155056256331056256622156255155150656336154253165053052353053056351055654253052001655055060160003206033151102152001400131153620221510056444364003561526303000251253153331132005254256434154256151652532533254253523115636033133505660611556504
928, 488.050079, 352252155056253356055254011156252155150353331156253165050054356053056351055654252053002351055661164053202432103302153101400151153620061054656444364364665036003501256253156360132202251250536156256155652532253251253123163201414101661150213152512
929, 495.200073, 352251155056253332055252222156255155154353336154253165054050355053056354655654003005004654055653164053202532104102156001400136153653050020036002362054655636303610251254153331132202251250536156256155652532253251253124153266314151661110250452522
930, 493.250092, 352251155056253331055252222156255155154353336154253165054050355053056354655654003005004654055653164053202532104102156001400136153653050020036002362054655636303610251254153331132202251250536156256155652532533254255523115636033133505660611556504
931, 488.500092, 352251155056256331056254041151252155150656336154253165053054355053056354055054252053001356055053163053206422106102154101400531153626150061626532364301661526303010251251156560332202251250046154154154254132435254253124133201454101661110250452522
932, 490.000092, 352251150056253331056254441156252155154353336154254226053054355053056334052054252053002351055661164053006002151103154001400351153620021310646512364053465126303005251253152331136620250250542154256154254535435151256133153635314100365150213320042
933, 490.700073, 352255155056253331056256622156252155150353331156253165050054356053056351050054252056001351056061164055006432104103154001400121163623055060616263360064555636305310252253152231335621250256546155156154156432353251253123153266204151661110250452522
934, 490.900085, 352255155056252331055250011156252155150353331156253165050054356053056351055654252052001655055060165053206432104102155001400121113653250060406002360344265636302310251256153331335620250256546154154154254132435254253123153106344123661110250452522
935, 491.700073, 352252155056253356055254041156252150150656336154423165054054355053056354055054252053001356055053163053206422106102154101400531153626150061626552364303665526303010254253156360132620250256546154256154254534405251252324164236334151661110250452522
936, 490.700073, 352251155056256331056256622156255155150656336154523165053054355053056351055654252053002351055661164055606622104102156001400121163623055060616264364364662036003501255253156360130202251256546154256154254534405251152324163236332151661110250452522
937, 494.300079, 352251155056256331056256622156255155150656336154523165050054356053056351050054252053002351055661164053606622154102154001400151156620050060656552364503564502303310250253152331132220250250066156255155053532205251253123163636035101665112200450042
938, 493.400085, 352252155056253356055254041156252150150656336154523226053054355053056351055655252053001351055661164053006636104102154101400131153623055060656262360064555636305310252250152332335620250256540154252152450532335151256133153635314105365150213352522
939, 495.000092, 352252155055253356055254011156252155150353331156253165050054355053056334055254252053002351055661164053205636104102154001400131163623000030636412360054655636303610253254153331132200250256513154154154250132235251253424153106354123265110250652522
940, 489.250092, 352251155055253332055252411156252155150333331156253165053054355050056354055624303052001654055654162053206432104102156001400136153653050020336002362054655636303501250253152331132263250250536151256155652532263251253124155066364101505110250652522
941, 491.800079, 352255155056256331056254011156251155150353336154523165053054355053056354055054252053001356055653165053202432104102154101400531153620050060656552364503564502303310250253152331132220250250066156255155053532205251253123163656035101665112200450042
942, 488.700073, 352252155056253356055254041156252150150656336154523226053054355053056334055654252052001654055653164050202522104102152001400126153653050220036002362054655636103610251254152331335620250256546150150154156432235251253124153266214100565150113352512
943, 493.500092, 352251155056253332055252624156255155154353336154253165054050355053056354655054252003601354052061165053202532104102156001400121163623055060656264364364662036003501251251152311332202251250536154154154254132435254253123164236414121665110250452522
944, 494.400085, 351251155056256331055252011156255150156656336154523165053052353053056351050054252053002351055361164054202232104102154101400531153626150661656002360344265636303501251254152311332202251250536154154154254132435254253123153101344123661610250452522
945, 489.550079, 352252153053256331056256652156255155150656336154525165054064355054056352055654252052001650055054166055602412104102154101400531153622050020036002362054655636403613251254152331535620250256546154151154254132255251256124453266364151661110250452522
946, 493.100067, 351251153056256331056256641156255155150654336154253165053054356053056354055054252053001356055053164053202532104102156001400136153652050030056262330124236656303520251251152311332102251250536154154154254132465251253134164236414121665110250452522
947, 498.450073, 352251155056253332055252224156255155150655336154253165053054355053056354055654003005004654055654164053202532104102156001400136153652050021656362364303665526303010254255152131132203250250536156256155652232533251253134164236414121665110251422522
948, 493.550079, 352251155056253332055250641156255155150654336154253165053054355053056354055654003005004654055653164053202532104103154001400151153621021554656552364503524552303310250253153331335650250256546154154154254132435254253123153106344123661110253452522
949, 494.350067, 352251153056253331056254002156251155154353336154254165054050355054051334055654252053002351055361164054202232104102156001400131153626150061656552364064665036003501251250152331131263252250046153156156254532465251253153263656035101665312200450042
950, 492.700073, 352252155056256331056252011156252155150353331156253065053054353053056351055654652052001656055003164054202232102102154101400531153326150611636552364503564502303310255253156360132202251250336151256155354132435254253124133201424101661111250452522
951, 491.350067, 352251153056253331056254002156251155154353336154254165054050355054051334055654252053002351055361164054202232104102156001400131153626150041656262364053465122303310250253154331134241256256446150256154254032435254253123153106344123631110250452522
952, 493.250092, 352252155056256331056256641156255155150654331154253165050054356053056334055654552053052656055654165053202032106102153001400124153620011060616264364334624656303210251256153331335620250256516154154154155564463251253120153061454101661110240452522
953, 490.750092, 352251153056253331056254002156251155154353331154253165054050355053056354655053252054004351050661164054202232104102156001400136153652050020036002364153165126303000254254155331132220250250556152154154250132235254253124164236062101265115210452242
954, 495.150085, 352252155056256330051253220156251155150653336154523165054054355053056354055654003002004654055653164053202532104102156001400131153622050020036002362054655632103010253251152311336620250256545153156154254132435254253163153146344123631110250452522
955, 491.800079, 352251153056253332055252264156255156150654336154253165053054355053056354055654023005004154055654164053206622106102154101400501153626150611636552364503564502306310255253156360132650250252546154154154254132435254253424153106364121661110050352522
956, 493.800079, 352251155056256331056256622156255155150354336154253165053052353053056351050054252053002351055654165053206532104102156001400136153626150061656552364064665036006501251250152331131220251250536150154154254534405256253163153146344123631120240452522
957, 488.600067, 352252155055253355055253224156255155154354336154254165054054355053056351055050003005001651055661164053205636104102154101400531103623151655656552324303565526303410254253156361132202250256546154154154254132435254253123153146344123631110250452522
958, 494.550079, 352252155056253331050250641156255150154354336154253165054054353053056351055654652052001656055053164053202432104103151001400531153623151061656552364303565526303010250253154331335620250256546154156156254532435254255123153106346121641110250655522
959, 493.500092, 352252155056254331056254002156251155154252336154523165053052353053056351050054252053001354055653164053202532104102156001405136143626150661636552364503564502303010250253154331335620250256546154156156254534405251253163153146344123631110250452522
960, 490.000092, 352251153056253331056252011153251155150654336154523160054052356053056334055054003005001351055654365053222432103103154001400536153653055060656262364054655636103610251254152331332202250256046153154154255564465253253134164236312121265110250452522
961, 492.100067, 352252155055253355055253224156255155150354336154253065053054353053056351055654003053004654055653160053205622104102154101400531153626150461656502364503524552353360250253154331335620250256544154154156254434435254253123153106346523661110250452521
962, 491.550079, 352252155055253350051252224154252150150353331156253165053054355053056351052654652052001056055653165054202231104102156001400121153620011060656552362003524552303310250253153351335650250250556152154154250132235254253124164236062101265110250455532
963, 490.500092, 352251155056256331056256622156255155154354336154253165054054355053252351052654252053001356052654164050206622106102154101400501153426150611636552362054655636403000254254153331335620250256546154154154254132435254253123153406343121661110252455552
964, 494.450073, 352252155056254331056254062156251155154353336154254165054054355053052351055654254053005351055361165053202431104102154001400121166623055460656552324303565526303600250253153351335650250250556152154154250132235254253124164236062101466110250452522
965, 490.400085, 352251155056256330051254011156252155154354336154253165054054355053252351052654252053001356055654164053205636104102354101500531153623151061656552364303565526303010254253156331132202251250536155256152652534405251253123153202624101661111250452522
966, 494.100067, 352251155056256330051254011156251155150654336154523130050052356053056351052654652052001056055652165053202532104102156001400136153622050010656262364004655636103610251254153351335650250250556154154154250132435254253123153406346123665110250552532
967, 490.200073, 351252155056254332055252301153251155150654336154253165053054355053052355052654652052001056055653165054202231104102156001400121153620130111632552364303524502303310256253156360134622250256546154154154254132435254253123153146324123631110250452522
968, 493.400085, 352252155055253350051252224156255155154353336154253165056054355053052351055654254053005351055361165053202431104102154001400121166623055460656552324303565526303551256253153331335650250250556152154154250132435254253123154236225121661110250655522
969, 490.300079, 352252156056256350051252224154252150152353331156253165054056356053256351055054003000001351055654165053206636104102153101400121153620014051656542364303565526303410254253153331335622250250556152154154250134405254253123153116344123631110250452522
